Bibliography vs Study Characteristic,Bibliography vs Type of Digital Innovation,Bibliography vs Application of Digital Innovation,Bibliography vs Impact on Food Insecurity,Bibliography vs Challenges and Limitations,Bibliography vs Future Directions,Bibliography vs Key Findings and Conclusions,Study Characteristic vs Bibliography,Study Characteristic vs Type of Digital Innovation,Study Characteristic vs Application of Digital Innovation,Study Characteristic vs Impact on Food Insecurity,Study Characteristic vs Challenges and Limitations,Study Characteristic vs Future Directions,Study Characteristic vs Key Findings and Conclusions,Type of Digital Innovation vs Bibliography,Type of Digital Innovation vs Study Characteristic,Type of Digital Innovation vs Application of Digital Innovation,Type of Digital Innovation vs Impact on Food Insecurity,Type of Digital Innovation vs Challenges and Limitations,Type of Digital Innovation vs Future Directions,Type of Digital Innovation vs Key Findings and Conclusions,Application of Digital Innovation vs Bibliography,Application of Digital Innovation vs Study Characteristic,Application of Digital Innovation vs Type of Digital Innovation,Application of Digital Innovation vs Impact on Food Insecurity,Application of Digital Innovation vs Challenges and Limitations,Application of Digital Innovation vs Future Directions,Application of Digital Innovation vs Key Findings and Conclusions,Impact on Food Insecurity vs Bibliography,Impact on Food Insecurity vs Study Characteristic,Impact on Food Insecurity vs Type of Digital Innovation,Impact on Food Insecurity vs Application of Digital Innovation,Impact on Food Insecurity vs Challenges and Limitations,Impact on Food Insecurity vs Future Directions,Impact on Food Insecurity vs Key Findings and Conclusions,Challenges and Limitations vs Bibliography,Challenges and Limitations vs Study Characteristic,Challenges and Limitations vs Type of Digital Innovation,Challenges and Limitations vs Application of Digital Innovation,Challenges and Limitations vs Impact on Food Insecurity,Challenges and Limitations vs Future Directions,Challenges and Limitations vs Key Findings and Conclusions,Future Directions vs Bibliography,Future Directions vs Study Characteristic,Future Directions vs Type of Digital Innovation,Future Directions vs Application of Digital Innovation,Future Directions vs Impact on Food Insecurity,Future Directions vs Challenges and Limitations,Future Directions vs Key Findings and Conclusions,Key Findings and Conclusions vs Bibliography,Key Findings and Conclusions vs Study Characteristic,Key Findings and Conclusions vs Type of Digital Innovation,Key Findings and Conclusions vs Application of Digital Innovation,Key Findings and Conclusions vs Impact on Food Insecurity,Key Findings and Conclusions vs Challenges and Limitations,Key Findings and Conclusions vs Future Directions
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912916278760281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480023620120213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.0,0.0,0.261662465411263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912916278760281,0.1435921711830112,0.0,0.0,0.0,0.0,0.0,0.0,0.3799364689673915,0.0,0.1527194149368311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331045818531286,0.0,0.0,0.3084558040400986,0.0,0.0,0.0,0.0,0.0,0.14163064309662202,0.18800252636574977,0.0,0.0,0.0,0.0,0.5078578499076362,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19367737051549266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.0,0.0,0.4233690852731408,0.0,0.0,0.0,0.0,0.0,0.0,0.07768353745300045,0.0,0.0,0.0,0.0,0.0,0.21394917624642104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35334028589821587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33249005330521064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30941656042742666,0.0,0.3817694147498572,0.0,0.0,0.0,0.0,0.11480208897544249,0.0,0.11791243319352061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24108917103634692,0.35334028589821587,0.0,0.35334028589821587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296563128965966,0.0,0.8201836841679508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.0,0.0,0.0,0.0,0.0,0.0,0.18220954165903397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410044638997997,0.0,0.0,0.0,0.30941656042742666,0.0,0.0,0.0,0.0,0.0,0.0,0.11480208897544249,0.0,0.22949842647818935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909774809982987,0.0,0.0,0.0,0.0,0.0,0.0,0.08485014949588844,0.0,0.0,0.0,0.0,0.8192380628697786,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35334028589821587,0.1435921711830112,0.0,0.0,0.0,0.0,0.0,0.0,0.13454092161836723,0.30946148220285313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2469197189815901,0.0,0.0,0.0,0.0,0.0,0.3024943790427391,0.0,0.0,0.0,0.0,0.0,0.0,0.13161627009060448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30946148220285313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17380990169547422,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912916278760281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30946148220285313,0.0,0.29485593604666943,0.0,0.0,0.20890147575703918,0.0,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.30941656042742666,0.0,0.0,0.1267793296336904,0.0,0.0,0.0,0.07870786018321262,0.0,0.22593528876504748,0.2970665121584862,0.0,0.0,0.0,0.0,0.18603372811142785,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231389883695102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4540823029670591,0.6135309734007136,0.4374919319469731,0.0,0.0,0.0,0.30941656042742666,0.0,0.3817694147498572,0.0,0.0,0.0,0.0,0.17380990169547422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08348055339655068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41764346828291793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30946148220285313,0.3423436204249799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921657311141762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851648634750341,0.0,0.0,0.0,0.30941656042742666,0.0,0.0,0.0,0.0,0.0,0.0,0.17380990169547422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327199511851161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374919319469731,0.0,0.0,0.0,0.0,0.0,0.3817694147498572,0.0,0.0,0.0,0.0,0.0,0.0,0.08816906547056814,0.0,0.0,0.0,0.0,0.0,0.36736416381807474,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.4675742487072505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801496242462489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44928302662827596,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44440400421817655,0.0,0.2801496242462489,0.2801496242462489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.5304472847944932,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11738319544904069,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11505719330255419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07615420096103208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.36126837101265274,0.4675742487072505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801496242462489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22698271752390492,0.0,0.0,0.4675742487072505,0.6684161182494728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10201547702802176,0.0,0.0,0.0,0.0,0.0,0.44359885174080405,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42664852989950075,0.4058561376774368,0.0,0.0,0.3156989029765967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427830478093211,0.6413844307461594,0.0,0.0,0.5563794778757759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41267183228279314,0.0,0.15411145970980097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36126837101265274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920516857038817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525219153571063,0.0,0.0,0.0,0.0,0.0,0.4450184133839723,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058561376774368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750165744280356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44440400421817655,0.4058561376774368,0.6383692059494669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116697123684065,0.0,0.750165744280356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848894831402118,0.0,0.0,0.0,0.0,0.35549238983846193,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08725807844187476,0.0,0.0,0.0,0.0,0.0,0.44928302662827596,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36126837101265274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648904177695925,0.0,0.0,0.0,0.0,0.0,0.5480329835490143,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23164435568847633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750165744280356,0.0,0.500743294195288,0.0,0.3231212862933232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07746159151923016,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801496242462489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036262819539143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.6612498439382043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09530797957027208,0.0,0.0,0.0,0.0,0.5734535694765297,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383692059494669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.750165744280356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09937798714477947,0.0,0.0,0.0,0.0,0.0,0.5480329835490143,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.4675742487072505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44440400421817655,0.4058561376774368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22698271752390492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17059436653985344,0.06412674981489708,0.0,0.0,0.0,0.0,0.39066192208460193,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690654341738771,0.0,0.0,0.0,0.0,0.0,0.5293334873245481,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550992005172289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470137476379691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767548984223724,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512113750757202,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690654341738771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.6645910273127708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801496242462489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304472847944932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09903595386129617,0.0,0.0,0.0,0.0,0.0,0.7714471553040692,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.34976318492057434,0.0,0.5352449338977265,0.0,0.0,0.32433238044623464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866130855665184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48754204094654524,0.0,0.0,0.0,0.0,0.468843769712891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4511893829964985,0.0,0.2114382616802611,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.0,0.0,0.39236768246051557,0.0,0.0,0.32433238044623464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866962802543327,0.0,0.48754204094654524,0.48754204094654524,0.0,0.0,0.0,0.0,0.0,0.31513339572056837,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.3967945888276544,0.3967945888276544,0.39236768246051557,0.0,0.0,0.32433238044623464,0.0,0.0,0.32433238044623464,0.0,0.0,0.0,0.0,0.0,0.0,0.14912273518796046,0.0,0.0,0.0,0.0,0.0,0.0,0.3245696481667416,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.0,0.0,0.0,0.12319678459010086,0.0,0.0,0.32433238044623464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20453756978012555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967945888276544,0.27024237627672787,0.34976318492057434,0.0,0.39236768246051557,0.0,0.0,0.32433238044623464,0.19096546027513014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27144991523814277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48754204094654524,0.0,0.0,0.17485401248406385,0.0,0.0,0.0,0.0,0.0,0.0,0.16979163934409583,0.0,0.0,0.34976318492057434,0.500000483383245,0.0,0.0,0.19096546027513014,0.0,0.0,0.0945162925247964,0.08984843887691948,0.0,0.0,0.0,0.0,0.0,0.1295997004318004,0.0,0.0,0.0,0.0,0.4511893829964985,0.0,0.30974597154636857,0.34335882854889344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5562985821076397,0.42116833888052285,0.0,0.0,0.3276096385136632,0.0,0.0,0.0,0.0,0.26237077564615235,0.468843769712891,0.0,0.0,0.0,0.5556297534029931,0.47977976091814567,0.0,0.22653358708988824,0.5688695561332735,0.0,0.0,0.37919291119844445,0.45200478625536067,0.36392130194297795,0.0,0.36392130194297795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4228765233605222,0.18943377061460528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36567052852313264,0.0,0.0,0.0,0.0,0.27024237627672787,0.0,0.0,0.0,0.5352449338977265,0.0,0.0,0.19096546027513014,0.44705465510777276,0.0,0.15006825822331923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19817017060757175,0.0,0.4228765233605222,0.26069175582311827
0.2728661515458871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42116833888052285,0.0,0.0,0.0,0.0,0.0,0.2417000084862051,0.0,0.0,0.0,0.0,0.0,0.0,0.5611522889963246,0.0,0.0,0.0,0.39236768246051557,0.0,0.0,0.5508404129959852,0.0,0.36392130194297795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27144991523814277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866962802543327,0.42116833888052285,0.662453695047723,0.0,0.0,0.0,0.0,0.15972141013514626,0.0,0.0,0.0,0.5766805799465093,0.0,0.0,0.5323558042336283,0.0,0.5611522889963246,0.0,0.0,0.0,0.0,0.5193628300951862,0.0,0.36392130194297795,0.0,0.0833490879490764,0.0,0.0,0.0,0.0,0.0,0.0,0.4007242960802186,0.0,0.0,0.0,0.4511893829964985,0.0,0.16518670939471383,0.4334104738083919
